2 249685                      
TIME		DATE	MODULE	EVENT_TYPE	THREAD	FUNCTION	MESSAGE
11:22:56	3545	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B93CF4 | QPR.PG.Plugin.dll | Classes.pas | TList.IndexOf | Line: 3016
11:22:56	3545	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E59907 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewManager.Modeling.pas | PG.Clients.ViewManager.Modeling.CModelingViewManager.RDeletingObjec | Line: 8763
11:22:56	3546	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE4A66 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CBaseObject.FPrepareForDeletion | Line: 4640
11:22:56	3546	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE49C8 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CBaseObject.FPrepareForDeletion | Line: 4632
11:22:56	3547	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE4997 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CBaseObject.Destroy | Line: 4625
11:22:56	3547	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74AB2 | QPR.PG.Plugin.dll | system.pas | _ClassCreate | Line: 9502
11:22:56	3548	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3548	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3549	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3549	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3549	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3550	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3550	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B758CB | QPR.PG.Plugin.dll | system.pas | _LStrFromPCharLen | Line: 12476
11:22:56	3551	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3551	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3552	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3552	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3553	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3553	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3554	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C46E0A | QPR.PG.Plugin.dll | QPR.Utils.Types.pas | Utils.Types.bIsOfType | Line: 60
11:22:56	3554	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3555	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3555	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BACD | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 211
11:22:56	3556	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BA48 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3556	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BCC7 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3557	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BC84 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3557	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE4584 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CBaseObject.CreateFromRepositoryStream | Line: 4512
11:22:56	3558	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3558	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3559	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3559	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3560	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3560	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3561	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B758CB | QPR.PG.Plugin.dll | system.pas | _LStrFromPCharLen | Line: 12476
11:22:56	3561	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3562	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3562	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3563	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3563	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3564	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3564	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C46E0A | QPR.PG.Plugin.dll | QPR.Utils.Types.pas | Utils.Types.bIsOfType | Line: 60
11:22:56	3566	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3566	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3567	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BACD | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 211
11:22:56	3567	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BA48 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3568	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BCC7 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3568	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BC84 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3569	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D65B60 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Box.pas | PG.Clients.ViewObject.Box.CBox.ReadData | Line: 468
11:22:56	3569	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3570	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3570	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3571	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3571	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3572	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3572	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B758CB | QPR.PG.Plugin.dll | system.pas | _LStrFromPCharLen | Line: 12476
11:22:56	3572	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3573	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3573	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3574	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3574	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3575	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3575	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C46E0A | QPR.PG.Plugin.dll | QPR.Utils.Types.pas | Utils.Types.bIsOfType | Line: 60
11:22:56	3576	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3576	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFD9 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseException | Line: 354
11:22:56	3577	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BACD | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 211
11:22:56	3578	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BA48 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3578	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BCC7 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3579	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BC84 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3579	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D92CBA | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CConnectableSymbol.ReadData | Line: 4203
11:22:56	3580	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3580	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3C003 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseNonQPRException | Line: 359
11:22:56	3581	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3581	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3581	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3582	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3582	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B758CB | QPR.PG.Plugin.dll | system.pas | _LStrFromPCharLen | Line: 12476
11:22:56	3583	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3583	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3C003 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseNonQPRException | Line: 359
11:22:56	3584	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3584	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3585	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3585	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3586	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C46E0A | QPR.PG.Plugin.dll | QPR.Utils.Types.pas | Utils.Types.bIsOfType | Line: 60
11:22:56	3586	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B75088 | QPR.PG.Plugin.dll | system.pas | _RaiseExcept | Line: 10814
11:22:56	3587	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3C003 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseNonQPRException | Line: 359
11:22:56	3588	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BFE4 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRFatalException.RReRaiseNonQPRException | Line: 358
11:22:56	3588	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BBD2 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 240
11:22:56	3589	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B76688 | QPR.PG.Plugin.dll | system.pas | _FinalizeRecord | Line: 15029
11:22:56	3589	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74786 | QPR.PG.Plugin.dll | system.pas | TObject.CleanupInstance | Line: 8936
11:22:56	3590	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C809AB4 | kernel32.dll |  | VirtualAllocEx | Line: 0
11:22:56	3590	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C809A72 | kernel32.dll |  | VirtualAllocEx | Line: 0
11:22:56	3591	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C809A64 | kernel32.dll |  | VirtualAlloc | Line: 0
11:22:56	3591	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3592	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3592	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3593	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3593	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B7671E | QPR.PG.Plugin.dll | system.pas | _FinalizeArray | Line: 15176
11:22:56	3594	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B766D4 | QPR.PG.Plugin.dll | system.pas | _FinalizeArray | Line: 15134
11:22:56	3594	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B766A8 | QPR.PG.Plugin.dll | system.pas | _FinalizeRecord | Line: 15048
11:22:56	3595	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B76688 | QPR.PG.Plugin.dll | system.pas | _FinalizeRecord | Line: 15029
11:22:56	3595	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B4 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2699
11:22:56	3596	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B731B0 | QPR.PG.Plugin.dll | system.pas | _FreeMem | Line: 2697
11:22:56	3596	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757D4 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12226
11:22:56	3597	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757B8 | QPR.PG.Plugin.dll | system.pas | _LStrClr | Line: 12215
11:22:56	3597	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B7671E | QPR.PG.Plugin.dll | system.pas | _FinalizeArray | Line: 15176
11:22:56	3597	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B766D4 | QPR.PG.Plugin.dll | system.pas | _FinalizeArray | Line: 15134
11:22:56	3598	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B766A8 | QPR.PG.Plugin.dll | system.pas | _FinalizeRecord | Line: 15048
11:22:56	3598	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BA48 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 203
11:22:56	3599	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BCC7 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 264
11:22:56	3599	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C3BC84 | QPR.PG.Plugin.dll | QPR.Common.Exception.pas | Common.Exception.EQPRException.HandleException | Line: 258
11:22:56	3600	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E687D0 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.ReadData | Line: 1129
11:22:56	3600	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90EAF5 | ntdll.dll |  | KiUserApcDispatcher | Line: 0
11:22:56	3601	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E6CDFE | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.RSetFlag2 | Line: 3742
11:22:56	3601	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E6CD94 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.RSetFlag2 | Line: 3732
11:22:56	3602	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E685B6 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.ReadData | Line: 1079
11:22:56	3602	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B757DC | QPR.PG.Plugin.dll | system.pas | _LStrArrayClr | Line: 12250
11:22:56	3603	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE1463 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CObjectManager.RestoreObjectsFromCacheStre | Line: 2577
11:22:56	3603	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C80D077 | kernel32.dll |  | CompareStringA | Line: 0
11:22:56	3604	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B97516 | QPR.PG.Plugin.dll | Classes.pas | TStringList.CompareStrings | Line: 5200
11:22:56	3604	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E680B8 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.ReadData | Line: 975
11:22:56	3605	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D8EF9D | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CSymbol.ReadData | Line: 1941
11:22:56	3605	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D8EF84 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CSymbol.ReadData | Line: 1940
11:22:56	3606	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D92B2B | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CConnectableSymbol.ReadData | Line: 4166
11:22:56	3606	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E6CE08 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.RSetRuntimeFlag2 | Line: 3746
11:22:56	3607	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E67CF9 | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.pas | PG.Clients.ViewObject.CViewObject.InitializeObject | Line: 827
11:22:56	3607	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D92AEC | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CConnectableSymbol.ReadData | Line: 4164
11:22:56	3608	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D6585D | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Box.pas | PG.Clients.ViewObject.Box.CBox.ReadData | Line: 393
11:22:56	3608	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE4532 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CBaseObject.CreateFromRepositoryStream | Line: 4507
11:22:56	3609	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EE44C8 | QPR.PG.Plugin.dll | QPR.PG.Clients.ObjectManager.pas | PG.Clients.ObjectManager.CBaseObject.CreateFromRepositoryStream | Line: 4500
11:22:56	3609	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D8D3CF | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CSymbol.CreateFromRepositoryStream | Line: 507
11:22:56	3610	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02D8D39C | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewObject.Symbol.pas | PG.Clients.ViewObject.Symbol.CSymbol.CreateFromRepositoryStream | Line: 506
11:22:56	3610	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E4EE4F | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewManager.Modeling.pas | PG.Clients.ViewManager.Modeling.CModelingViewManager.oCreateObjectF | Line: 1927
11:22:56	3611	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9777D | QPR.PG.Plugin.dll | Classes.pas | TStream.ReadBuffer | Line: 5297
11:22:56	3611	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E4D3CD | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewManager.Modeling.pas | PG.Clients.ViewManager.Modeling.CModelingViewManager.CreateFromRepo | Line: 905
